source_row_id,company_name,website,linkedin_url,location,primary_industry,company_size,company_type,solar_developer_flag,keyword_flag,utility_check,residential_mention,business_model_fit_score,community_solar_score,lmi_alignment_score,capital_need_score,stage_scale_score,geographic_score,strategic_alignment_score,total_score,priority_tier,confidence_level,needs_review,priority_reason,evidence_notes,suggested_linkedin_angle,suggested_target_titles
303,L.E.B. Electric Ltd.,lebelectric.com,https://www.linkedin.com/company/leb-electric-ltd,"Amityville, New York",Construction,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,6,2,0,8,D,medium,False,meaningful scale,"[biz] installer/contractor industry, no developer or commercial language | [scale] scale/repeat signals in description, smaller company (51-200) | [geo] US location (Amityville, New York) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
328,"Metro Construction, Inc",mymetroconstruction.com,https://www.linkedin.com/company/metro-construction-inc,"Denver, Colorado",Construction,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,6,2,0,8,D,medium,False,meaningful scale,"[biz] installer/contractor industry, roofing/HVAC signals, no developer or commercial language | [scale] scale/repeat signals in description, smaller company (51-200) | [geo] US location (Denver, Colorado) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
330,Michigan Regional Council of Carpenters and Millwrights,hammer9.com,https://www.linkedin.com/company/mrcc-union,"Detroit, MI",Construction,"10,001+ employees",Non Profit,TRUE,TRUE,FALSE,TRUE,0,0,0,0,4,2,2,8,D,low,False,weak fit — likely installer or contractor,"[biz] installer/contractor industry, no developer or commercial language | [scale] large company (1001+ employees) | [geo] US location (Detroit, MI) - moderate relevance | [strat] nonprofit org type",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
376,"ONYX SOLAR NETWORK, INC.",onyx.solar,https://www.linkedin.com/company/onyxsolar,"Fullerton, CA",Renewable Energy Semiconductor Manufacturing,201-500 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,2,4,0,8,D,medium,False,weak fit — likely installer or contractor,[biz] no developer or commercial language | [scale] mid company (201-500) | [geo] high-opportunity state (CA) | [strat] generic or minimal mission language,Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
410,RACK,rackelectric.com,https://www.linkedin.com/company/rack-electric,"BOCA RATON, FLORIDA",Construction,51-200 employees,Self Owned,TRUE,TRUE,FALSE,TRUE,2,3,0,0,1,2,0,8,D,medium,False,weak fit — likely installer or contractor,"[biz] installer/contractor industry, commercial/DG signals, self-employed/owned type | [comm] commercial solar signals | [scale] smaller company (51-200) | [geo] US location (BOCA RATON, FLORIDA) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
536,"Source Renewables, LLC",sourcerenew.com,https://www.linkedin.com/company/source-renewables-llc,"Greenwich, Connecticut",Oil and Gas,11-50 employees,Partnership,TRUE,TRUE,FALSE,TRUE,0,0,0,4,2,2,0,8,D,low,True,weak fit — likely installer or contractor,"[biz] off-topic industry — likely false positive | [cap] developer language implies some financing need | [scale] developer implies some repeatability | [geo] US location (Greenwich, Connecticut) - moderate relevance",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
548,Straight Line Roofing & Construction,straightlineconstruction.com,https://www.linkedin.com/company/straight-line-construction,"Shingle Springs, California",Construction,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,6,2,0,8,D,low,True,meaningful scale,"[biz] installer/contractor industry, roofing/HVAC in name+desc (strong penalty), residential-only profile, no developer or commercial language | [scale] scale/repeat signals in description, smaller company (51-200) | [geo] US location (Shingle Springs, California) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
7,A&R Solar,a-rsolar.com,https://www.linkedin.com/company/a&r-solar,"Seattle, WA",Solar Electric Power Generation,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,1,4,0,7,D,medium,True,weak fit — likely installer or contractor,"[biz] developer industry, residential-only profile, no developer or commercial language | [scale] smaller company (51-200) | [geo] high-opportunity state (WA) | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
72,"Briggs Electric, Inc.",briggselectric.com,https://www.linkedin.com/company/briggselectric,"Tustin, CA",Construction,"501-1,000 employees",Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,3,4,0,7,D,medium,False,weak fit — likely installer or contractor,"[biz] installer/contractor industry, no developer or commercial language | [scale] mid-large company (501-1000) | [geo] high-opportunity state (CA) | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
84,Burns & Scalo Roofing,burns-scalo.com,https://www.linkedin.com/company/burns-&-scalo-roofing,"Pittsburgh, PA",Construction,201-500 employees,Self Owned,TRUE,TRUE,FALSE,TRUE,0,3,0,0,2,2,0,7,D,medium,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, commercial/DG signals, roofing/HVAC in name+desc (strong penalty), self-employed/owned type | [comm] commercial solar signals | [scale] mid company (201-500) | [geo] US location (Pittsburgh, PA) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
94,Central Georgia EMC,cgemc.com,https://www.linkedin.com/company/central-georgia-emc,jackson,Utilities,51-200 employees,Non Profit,TRUE,TRUE,FALSE,TRUE,2,0,0,0,1,2,2,7,D,low,False,weak fit — likely installer or contractor,[biz] no developer or commercial language | [scale] smaller company (51-200) | [geo] US location (jackson) - moderate relevance | [strat] nonprofit org type,Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
115,Convert Solar,convert-solar.com,https://www.linkedin.com/company/convert-solar,"Virginia Beach, Virginia",Construction,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,5,2,0,7,D,medium,False,weak fit — likely installer or contractor,"[biz] installer/contractor industry, no developer or commercial language | [scale] scale/repeat signals in description | [geo] US location (Virginia Beach, Virginia) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
123,Craighead Electric Cooperative Corporation,craigheadelectric.coop,https://www.linkedin.com/company/craighead-electric-cooperative,"Jonesboro, Arkansas",Utilities,51-200 employees,Non Profit,TRUE,TRUE,FALSE,TRUE,2,0,0,0,1,2,2,7,D,medium,False,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [scale] smaller company (51-200) | [geo] US location (Jonesboro, Arkansas) - moderate relevance | [strat] nonprofit org type",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
142,EcoFlow,ecoflow.com,https://www.linkedin.com/company/ecoflowtech,"Seattle, Washington",Renewable Energy Equipment Manufacturing,"1,001-5,000 employees",Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,3,2,0,7,D,medium,False,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [scale] mid-large company (501-1000) | [geo] US location (Seattle, Washington) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
149,eEquals,eequals.com,https://www.linkedin.com/company/eequals,"Chicago, IL",Services for Renewable Energy,51-200 employees,Partnership,TRUE,TRUE,FALSE,TRUE,2,0,0,0,1,4,0,7,D,medium,False,weak fit — likely installer or contractor,[biz] no developer or commercial language | [scale] smaller company (51-200) | [geo] high-opportunity state (IL) | [strat] generic or minimal mission language,Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
156,Elite Roofing & Solar,elite-roofs.com,https://www.linkedin.com/company/elite-roofing,"Denver, CO",Construction,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,3,0,0,0,4,0,7,D,medium,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, commercial/DG signals, roofing/HVAC in name+desc (strong penalty) | [comm] commercial solar signals | [geo] high-opportunity state (CO) | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
206,GeoPeak Energy,geopeakenergy.com,https://www.linkedin.com/company/geopeak-energy-llc,"Somerset, NJ",Renewables & Environment,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,1,4,0,7,D,medium,False,weak fit — likely installer or contractor,[biz] no developer or commercial language | [scale] smaller company (51-200) | [geo] high-opportunity state (NJ) | [strat] generic or minimal mission language,Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
214,Golden Group Roofing,goldengrouproofing.com,https://www.linkedin.com/company/golden-group-roofing,"HUDSON, Massachusetts",Construction,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,5,2,0,7,D,low,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, roofing/HVAC in name+desc (strong penalty), residential-only profile, no developer or commercial language | [scale] scale/repeat signals in description | [geo] US location (HUDSON, Massachusetts) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
254,"Home Networks, Electric & Solar",homenes.com,https://www.linkedin.com/company/home-networks-&-electrical,"San Jose, California",Construction,11-50 employees,Self Owned,TRUE,TRUE,FALSE,TRUE,2,3,0,0,0,2,0,7,D,medium,False,weak fit — likely installer or contractor,"[biz] installer/contractor industry, commercial/DG signals, self-employed/owned type | [comm] commercial solar signals | [geo] US location (San Jose, California) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
268,Indigo Energy,indigoenergy.com,https://www.linkedin.com/company/indigo-energy,"ATLANTA, GA",Oil and Gas,11-50 employees,Partnership,TRUE,TRUE,FALSE,TRUE,0,0,0,0,5,2,0,7,D,low,True,weak fit — likely installer or contractor,"[biz] off-topic industry — likely false positive | [scale] scale/repeat signals in description | [geo] US location (ATLANTA, GA) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
292,KEEGAN ELECTRIC,keeganservices.com,https://www.linkedin.com/company/keegan-wireless-llc,"Cape Coral, Florida",Construction,2-10 employees,Self Owned,TRUE,TRUE,FALSE,TRUE,2,3,0,0,0,2,0,7,D,medium,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, commercial/DG signals, self-employed/owned type | [comm] commercial solar signals | [scale] very small scale penalty | [geo] US location (Cape Coral, Florida) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
297,Konnexx Services Ltd,konnexx.net,https://www.linkedin.com/company/konnexxservicesltd,"Kingston 10, WI",Telecommunications,201-500 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,3,0,0,2,2,0,7,D,low,True,weak fit — likely installer or contractor,"[biz] off-topic industry — likely false positive | [comm] commercial solar signals | [scale] mid company (201-500) | [geo] US location (Kingston 10, WI) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
